datetime,total,month,weekDay,day,hour
5/11/2007 15:00,181055,5,4,11,15
5/11/2007 16:00,180864,5,4,11,16
5/11/2007 17:00,181442,5,4,11,17
5/11/2007 18:00,183254,5,4,11,18
5/11/2007 19:00,191024,5,4,11,19
5/11/2007 20:00,200408,5,4,11,20
5/11/2007 21:00,211405,5,4,11,21
5/11/2007 22:00,212495,5,4,11,22
5/11/2007 23:00,195159,5,4,11,23
5/12/2007 0:00,161452,5,5,12,12
5/12/2007 1:00,129819,5,5,12,1
5/12/2007 2:00,112059,5,5,12,2
5/12/2007 3:00,104419,5,5,12,3
5/12/2007 4:00,100560,5,5,12,4
5/12/2007 5:00,103330,5,5,12,5
5/12/2007 6:00,119209,5,5,12,6
5/12/2007 7:00,140077,5,5,12,7
5/12/2007 8:00,169867,5,5,12,8
5/12/2007 9:00,190899,5,5,12,9
5/12/2007 10:00,207838,5,5,12,10
5/12/2007 11:00,213743,5,5,12,11
5/12/2007 12:00,212429,5,5,12,12
5/12/2007 13:00,210528,5,5,12,13
5/12/2007 14:00,200954,5,5,12,14
5/12/2007 15:00,191418,5,5,12,15
5/12/2007 16:00,190076,5,5,12,16
5/12/2007 17:00,193560,5,5,12,17
5/12/2007 18:00,190673,5,5,12,18
5/12/2007 19:00,192545,5,5,12,19
5/12/2007 20:00,189764,5,5,12,20
5/12/2007 21:00,197402,5,5,12,21
5/12/2007 22:00,200070,5,5,12,22
5/12/2007 23:00,181458,5,5,12,23
5/13/2007 0:00,152798,5,6,13,12
5/13/2007 1:00,126421,5,6,13,1
5/13/2007 2:00,117295,5,6,13,2
5/13/2007 3:00,106845,5,6,13,3
5/13/2007 4:00,100940,5,6,13,4
5/13/2007 5:00,99282,5,6,13,5
5/13/2007 6:00,104925,5,6,13,6
5/13/2007 7:00,129525,5,6,13,7
5/13/2007 8:00,156462,5,6,13,8
5/13/2007 9:00,188976,5,6,13,9
5/13/2007 10:00,212571,5,6,13,10
5/13/2007 11:00,222154,5,6,13,11
5/13/2007 12:00,219037,5,6,13,12
5/13/2007 13:00,220730,5,6,13,13
5/13/2007 14:00,207925,5,6,13,14
5/13/2007 15:00,200931,5,6,13,15
5/13/2007 16:00,200413,5,6,13,16
5/13/2007 17:00,202945,5,6,13,17
5/13/2007 18:00,208814,5,6,13,18
5/13/2007 19:00,215925,5,6,13,19
5/13/2007 20:00,231568,5,6,13,20
5/13/2007 21:00,245801,5,6,13,21
5/13/2007 22:00,246024,5,6,13,22
5/13/2007 23:00,235722,5,6,13,23
5/14/2007 0:00,190451,5,5.8,14,12
5/14/2007 1:00,143581,5,5.6,14,1
5/14/2007 2:00,117940,5,5.4,14,2
5/14/2007 3:00,103590,5,5.2,14,3
5/14/2007 4:00,101194,5,5,14,4
5/14/2007 5:00,110097,5,4.8,14,5
5/14/2007 6:00,167606,5,4.6,14,6
5/14/2007 7:00,229218,5,4.4,14,7
5/14/2007 8:00,234526,5,4.2,14,8
5/14/2007 9:00,221052,5,4,14,9
5/14/2007 10:00,210271,5,3.8,14,10
5/14/2007 11:00,204376,5,3.6,14,11
5/14/2007 12:00,194379,5,3.4,14,12
5/14/2007 13:00,186405,5,3.2,14,13
5/14/2007 14:00,186482,5,3,14,14
5/14/2007 15:00,184274,5,2.8,14,15
5/14/2007 16:00,179206,5,2.6,14,16
5/14/2007 17:00,180631,5,2.4,14,17
5/14/2007 18:00,188771,5,2.2,14,18
5/14/2007 19:00,195477,5,2,14,19
5/14/2007 20:00,211622,5,1.8,14,20
5/14/2007 21:00,230655,5,1.6,14,21
5/14/2007 22:00,241956,5,1.4,14,22
5/14/2007 23:00,213041,5,1.2,14,23
5/15/2007 0:00,168951,5,1,15,12
5/15/2007 1:00,128234,5,1,15,1
5/15/2007 2:00,112845,5,1,15,2
5/15/2007 3:00,95186,5,1,15,3
5/15/2007 4:00,100995,5,1,15,4
5/15/2007 5:00,109432,5,1,15,5
5/15/2007 6:00,165219,5,1,15,6
5/15/2007 7:00,217768,5,1,15,7
5/15/2007 8:00,230809,5,1,15,8
5/15/2007 9:00,218728,5,1,15,9
5/15/2007 10:00,204040,5,1,15,10
5/15/2007 11:00,202676,5,1,15,11
5/15/2007 12:00,191972,5,1,15,12
5/15/2007 13:00,186853,5,1,15,13
5/15/2007 14:00,181247,5,1,15,14
5/15/2007 15:00,177779,5,1,15,15
5/15/2007 16:00,178608,5,1,15,16
5/15/2007 17:00,177995,5,1,15,17
5/15/2007 18:00,183552,5,1,15,18
5/15/2007 19:00,193710,5,1,15,19
5/15/2007 20:00,209454,5,1,15,20
5/15/2007 21:00,230458,5,1,15,21
5/15/2007 22:00,237277,5,1,15,22
5/15/2007 23:00,213618,5,1,15,23
5/16/2007 0:00,177908.3333,5,2,16,12
5/16/2007 1:00,142198.6667,5,2,16,1
5/16/2007 2:00,106489,5,2,16,2
5/16/2007 3:00,94779,5,2,16,3
5/16/2007 4:00,102177,5,2,16,4
5/16/2007 5:00,123703,5,2,16,5
5/16/2007 6:00,160374,5,2,16,6
5/16/2007 7:00,216924,5,2,16,7
5/16/2007 8:00,231651,5,2,16,8
5/16/2007 9:00,219073,5,2,16,9
5/16/2007 10:00,204969,5,2,16,10
5/16/2007 11:00,200483,5,2,16,11
5/16/2007 12:00,195054,5,2,16,12
5/16/2007 13:00,190082,5,2,16,13
5/16/2007 14:00,185043,5,2,16,14
5/16/2007 15:00,183901,5,2,16,15
5/16/2007 16:00,183619,5,2,16,16
5/16/2007 17:00,183368,5,2,16,17
5/16/2007 18:00,186459,5,2,16,18
5/16/2007 19:00,200882,5,2,16,19
5/16/2007 20:00,212478,5,2,16,20
5/16/2007 21:00,236372,5,2,16,21
5/16/2007 22:00,239728,5,2,16,22
5/16/2007 23:00,216417,5,2,16,23
5/17/2007 0:00,175836,5,3,17,12
5/17/2007 1:00,128706,5,3,17,1
5/17/2007 2:00,112744,5,3,17,2
5/17/2007 3:00,104465,5,3,17,3
5/17/2007 4:00,100584,5,3,17,4
5/17/2007 5:00,110739,5,3,17,5
5/17/2007 6:00,156168,5,3,17,6
5/17/2007 7:00,220230,5,3,17,7
5/17/2007 8:00,219445,5,3,17,8
5/17/2007 9:00,210208,5,3,17,9
5/17/2007 10:00,200112,5,3,17,10
5/17/2007 11:00,193193,5,3,17,11
5/17/2007 12:00,187754,5,3,17,12
5/17/2007 13:00,183388,5,3,17,13
5/17/2007 14:00,181782,5,3,17,14
5/17/2007 15:00,171955,5,3,17,15
5/17/2007 16:00,178124,5,3,17,16
5/17/2007 17:00,178820,5,3,17,17
5/17/2007 18:00,183042,5,3,17,18
5/17/2007 19:00,195990,5,3,17,19
5/17/2007 20:00,206738,5,3,17,20
5/17/2007 21:00,224046,5,3,17,21
5/17/2007 22:00,230073,5,3,17,22
5/17/2007 23:00,201611,5,3,17,23
5/18/2007 0:00,164586,5,4,18,12
5/18/2007 1:00,125199,5,4,18,1
5/18/2007 2:00,109403,5,4,18,2
5/18/2007 3:00,100328,5,4,18,3
5/18/2007 4:00,100104,5,4,18,4
5/18/2007 5:00,109795,5,4,18,5
5/18/2007 6:00,157524,5,4,18,6
5/18/2007 7:00,217832,5,4,18,7
5/18/2007 8:00,224666,5,4,18,8
5/18/2007 9:00,215151,5,4,18,9
5/18/2007 10:00,206199,5,4,18,10
5/18/2007 11:00,197598,5,4,18,11
5/18/2007 12:00,191807,5,4,18,12
5/18/2007 13:00,189396,5,4,18,13
5/18/2007 14:00,189536,5,4,18,14
5/18/2007 15:00,185445,5,4,18,15
5/18/2007 16:00,191370,5,4,18,16
5/18/2007 17:00,182955,5,4,18,17
5/18/2007 18:00,187296,5,4,18,18
5/18/2007 19:00,191590,5,4,18,19
5/18/2007 20:00,197133,5,4,18,20
5/18/2007 21:00,211872,5,4,18,21
5/18/2007 22:00,211483,5,4,18,22
5/18/2007 23:00,196571,5,4,18,23
5/19/2007 0:00,167034,5,5,19,12
5/19/2007 1:00,135677,5,5,19,1
5/19/2007 2:00,120453,5,5,19,2
5/19/2007 3:00,104555,5,5,19,3
5/19/2007 4:00,100941,5,5,19,4
5/19/2007 5:00,109672,5,5,19,5
5/19/2007 6:00,126825,5,5,19,6
5/19/2007 7:00,153271,5,5,19,7
5/19/2007 8:00,185872,5,5,19,8
5/19/2007 9:00,207762,5,5,19,9
5/19/2007 10:00,217716,5,5,19,10
5/19/2007 11:00,214838,5,5,19,11
5/19/2007 12:00,206360,5,5,19,12
5/19/2007 13:00,200016,5,5,19,13
5/19/2007 14:00,189296,5,5,19,14
5/19/2007 15:00,186365,5,5,19,15
5/19/2007 16:00,184749,5,5,19,16
5/19/2007 17:00,181967,5,5,19,17
5/19/2007 18:00,182049,5,5,19,18
5/19/2007 19:00,182305,5,5,19,19
5/19/2007 20:00,187101,5,5,19,20
5/19/2007 21:00,191938,5,5,19,21
5/19/2007 22:00,191594,5,5,19,22
5/19/2007 23:00,183416,5,5,19,23
5/20/2007 0:00,166410,5,6,20,12
5/20/2007 1:00,126791,5,6,20,1
5/20/2007 2:00,112072,5,6,20,2
5/20/2007 3:00,102424,5,6,20,3
5/20/2007 4:00,100378,5,6,20,4
5/20/2007 5:00,103715,5,6,20,5
5/20/2007 6:00,115964,5,6,20,6
5/20/2007 7:00,129099,5,6,20,7
5/20/2007 8:00,166231,5,6,20,8
5/20/2007 9:00,189452,5,6,20,9
5/20/2007 10:00,204064,5,6,20,10
5/20/2007 11:00,208368,5,6,20,11
5/20/2007 12:00,208493,5,6,20,12
5/20/2007 13:00,200917,5,6,20,13
5/20/2007 14:00,193707,5,6,20,14
5/20/2007 15:00,191358,5,6,20,15
5/20/2007 16:00,190199,5,6,20,16
5/20/2007 17:00,191537,5,6,20,17
5/20/2007 18:00,199905,5,6,20,18
5/20/2007 19:00,205887,5,6,20,19
5/20/2007 20:00,209559,5,6,20,20
5/20/2007 21:00,234762,5,6,20,21
5/20/2007 22:00,240452,5,6,20,22
5/20/2007 23:00,225014,5,6,20,23
5/21/2007 0:00,184791,5,5.8,21,12
5/21/2007 1:00,134047,5,5.6,21,1
5/21/2007 2:00,115698,5,5.4,21,2
5/21/2007 3:00,104506,5,5.2,21,3
5/21/2007 4:00,100992,5,5,21,4
5/21/2007 5:00,111452,5,4.8,21,5
5/21/2007 6:00,168233,5,4.6,21,6
5/21/2007 7:00,221166,5,4.4,21,7
5/21/2007 8:00,231150,5,4.2,21,8
5/21/2007 9:00,216629,5,4,21,9
5/21/2007 10:00,211652,5,3.8,21,10
5/21/2007 11:00,207068,5,3.6,21,11
5/21/2007 12:00,196812,5,3.4,21,12
5/21/2007 13:00,204630,5,3.2,21,13
5/21/2007 14:00,196432,5,3,21,14
5/21/2007 15:00,188669,5,2.8,21,15
5/21/2007 16:00,182810,5,2.6,21,16
5/21/2007 17:00,187591,5,2.4,21,17
5/21/2007 18:00,194290,5,2.2,21,18
5/21/2007 19:00,206185,5,2,21,19
5/21/2007 20:00,216084,5,1.8,21,20
5/21/2007 21:00,232232,5,1.6,21,21
5/21/2007 22:00,236391,5,1.4,21,22
5/21/2007 23:00,215994,5,1.2,21,23
5/22/2007 0:00,167484,5,1,22,12
5/22/2007 1:00,128029,5,1,22,1
5/22/2007 2:00,113090,5,1,22,2
5/22/2007 3:00,86282,5,1,22,3
5/22/2007 4:00,103596,5,1,22,4
5/22/2007 5:00,126017,5,1,22,5
5/22/2007 6:00,163532,5,1,22,6
5/22/2007 7:00,225919,5,1,22,7
5/22/2007 8:00,234083,5,1,22,8
5/22/2007 9:00,222187,5,1,22,9
5/22/2007 10:00,214209,5,1,22,10
5/22/2007 11:00,200668,5,1,22,11
5/22/2007 12:00,195805,5,1,22,12
5/22/2007 13:00,192369,5,1,22,13
5/22/2007 14:00,186992,5,1,22,14
5/22/2007 15:00,184554,5,1,22,15
5/22/2007 16:00,186648,5,1,22,16
5/22/2007 17:00,185277,5,1,22,17
5/22/2007 18:00,192212,5,1,22,18
5/22/2007 19:00,201797,5,1,22,19
5/22/2007 20:00,217132,5,1,22,20
5/22/2007 21:00,230750,5,1,22,21
5/22/2007 22:00,237028,5,1,22,22
5/22/2007 23:00,212401,5,1,22,23
5/23/2007 0:00,169241,5,2,23,12
5/23/2007 1:00,126768,5,2,23,1
5/23/2007 2:00,113650,5,2,23,2
5/23/2007 3:00,107353,5,2,23,3
5/23/2007 4:00,101402,5,2,23,4
5/23/2007 5:00,103969,5,2,23,5
5/23/2007 6:00,176234,5,2,23,6
5/23/2007 7:00,229833,5,2,23,7
5/23/2007 8:00,230539,5,2,23,8
5/23/2007 9:00,214817,5,2,23,9
5/23/2007 10:00,198221,5,2,23,10
5/23/2007 11:00,202703,5,2,23,11
5/23/2007 12:00,193601,5,2,23,12
5/23/2007 13:00,192363,5,2,23,13
5/23/2007 14:00,191929,5,2,23,14
5/23/2007 15:00,192187,5,2,23,15
5/23/2007 16:00,192484,5,2,23,16
5/23/2007 17:00,192746,5,2,23,17
5/23/2007 18:00,207465,5,2,23,18
5/23/2007 19:00,211574,5,2,23,19
5/23/2007 20:00,217558,5,2,23,20
5/23/2007 21:00,238085,5,2,23,21
5/23/2007 22:00,244624,5,2,23,22
5/23/2007 23:00,221821,5,2,23,23
5/24/2007 0:00,174129,5,3,24,12
5/24/2007 1:00,134080,5,3,24,1
5/24/2007 2:00,117762,5,3,24,2
5/24/2007 3:00,108902,5,3,24,3
5/24/2007 4:00,104651,5,3,24,4
5/24/2007 5:00,112873,5,3,24,5
5/24/2007 6:00,167769,5,3,24,6
5/24/2007 7:00,218350,5,3,24,7
5/24/2007 8:00,226869,5,3,24,8
5/24/2007 9:00,213878,5,3,24,9
5/24/2007 10:00,207200,5,3,24,10
5/24/2007 11:00,193740,5,3,24,11
5/24/2007 12:00,189933,5,3,24,12
5/24/2007 13:00,187997,5,3,24,13
5/24/2007 14:00,184215,5,3,24,14
5/24/2007 15:00,181391,5,3,24,15
5/24/2007 16:00,179555,5,3,24,16
5/24/2007 17:00,179610,5,3,24,17
5/24/2007 18:00,186017,5,3,24,18
5/24/2007 19:00,196434,5,3,24,19
5/24/2007 20:00,201957,5,3,24,20
5/24/2007 21:00,218453,5,3,24,21
5/24/2007 22:00,223779,5,3,24,22
5/24/2007 23:00,211987,5,3,24,23
5/25/2007 0:00,176315,5,4,25,12
5/25/2007 1:00,129224,5,4,25,1
5/25/2007 2:00,114866,5,4,25,2
5/25/2007 3:00,105523,5,4,25,3
5/25/2007 4:00,101954,5,4,25,4
5/25/2007 5:00,113716,5,4,25,5
5/25/2007 6:00,164906,5,4,25,6
5/25/2007 7:00,218157,5,4,25,7
5/25/2007 8:00,227784,5,4,25,8
5/25/2007 9:00,218453,5,4,25,9
5/25/2007 10:00,206439,5,4,25,10
5/25/2007 11:00,193113,5,4,25,11
5/25/2007 12:00,155723,5,4,25,12
5/25/2007 13:00,185712,5,4,25,13
5/25/2007 14:00,184894,5,4,25,14
5/25/2007 15:00,182086,5,4,25,15
5/25/2007 16:00,180305,5,4,25,16
5/25/2007 17:00,180761,5,4,25,17
5/25/2007 18:00,182670,5,4,25,18
5/25/2007 19:00,188759,5,4,25,19
5/25/2007 20:00,190985,5,4,25,20
5/25/2007 21:00,200794,5,4,25,21
5/25/2007 22:00,202589,5,4,25,22
5/25/2007 23:00,191495,5,4,25,23
5/26/2007 0:00,166360,5,5,26,12
5/26/2007 1:00,129952,5,5,26,1
5/26/2007 2:00,116141,5,5,26,2
5/26/2007 3:00,105562,5,5,26,3
5/26/2007 4:00,104028,5,5,26,4
5/26/2007 5:00,110998,5,5,26,5
5/26/2007 6:00,127922,5,5,26,6
5/26/2007 7:00,155723,5,5,26,7
5/26/2007 8:00,180928,5,5,26,8
5/26/2007 9:00,197740,5,5,26,9
5/26/2007 10:00,206796,5,5,26,10
5/26/2007 11:00,205512,5,5,26,11
5/26/2007 12:00,199602,5,5,26,12
5/26/2007 13:00,197648,5,5,26,13
5/26/2007 14:00,187733,5,5,26,14
5/26/2007 15:00,181954,5,5,26,15
5/26/2007 16:00,179136,5,5,26,16
5/26/2007 17:00,176866,5,5,26,17
5/26/2007 18:00,179092,5,5,26,18
5/26/2007 19:00,180098,5,5,26,19
5/26/2007 20:00,182303,5,5,26,20
5/26/2007 21:00,180320,5,5,26,21
5/26/2007 22:00,187401,5,5,26,22
5/26/2007 23:00,183886,5,5,26,23
5/27/2007 0:00,160207,5,6,27,12
5/27/2007 1:00,131644,5,6,27,1
5/27/2007 2:00,115812,5,6,27,2
5/27/2007 3:00,104957,5,6,27,3
5/27/2007 4:00,102055,5,6,27,4
5/27/2007 5:00,107108,5,6,27,5
5/27/2007 6:00,114215,5,6,27,6
5/27/2007 7:00,131183,5,6,27,7
5/27/2007 8:00,160588,5,6,27,8
5/27/2007 9:00,182010,5,6,27,9
5/27/2007 10:00,197428,5,6,27,10
5/27/2007 11:00,201701,5,6,27,11
5/27/2007 12:00,195776,5,6,27,12
5/27/2007 13:00,192633,5,6,27,13
5/27/2007 14:00,191500,5,6,27,14
5/27/2007 15:00,185516,5,6,27,15
5/27/2007 16:00,185453,5,6,27,16
5/27/2007 17:00,189478,5,6,27,17
5/27/2007 18:00,192863,5,6,27,18
5/27/2007 19:00,202691,5,6,27,19
5/27/2007 20:00,208915,5,6,27,20
5/27/2007 21:00,220151,5,6,27,21
5/27/2007 22:00,221098,5,6,27,22
5/27/2007 23:00,214106,5,6,27,23
5/28/2007 0:00,175595,5,5.8,28,12
5/28/2007 1:00,133780,5,5.6,28,1
5/28/2007 2:00,121181,5,5.4,28,2
5/28/2007 3:00,105925,5,5.2,28,3
5/28/2007 4:00,101128,5,5,28,4
5/28/2007 5:00,111582,5,4.8,28,5
5/28/2007 6:00,161910,5,4.6,28,6
5/28/2007 7:00,207967,5,4.4,28,7
5/28/2007 8:00,224827,5,4.2,28,8
5/28/2007 9:00,215223,5,4,28,9
5/28/2007 10:00,201757,5,3.8,28,10
5/28/2007 11:00,199277,5,3.6,28,11
5/28/2007 12:00,196194,5,3.4,28,12
5/28/2007 13:00,194840,5,3.2,28,13
5/28/2007 14:00,193575,5,3,28,14
5/28/2007 15:00,191427,5,2.8,28,15
5/28/2007 16:00,191994,5,2.6,28,16
5/28/2007 17:00,192249,5,2.4,28,17
5/28/2007 18:00,202408,5,2.2,28,18
5/28/2007 19:00,218394,5,2,28,19
5/28/2007 20:00,218549,5,1.8,28,20
5/28/2007 21:00,231623,5,1.6,28,21
5/28/2007 22:00,237397,5,1.4,28,22
5/28/2007 23:00,220739,5,1.2,28,23
5/29/2007 0:00,177675,5,1,29,12
5/29/2007 1:00,133424,5,1,29,1
5/29/2007 2:00,116830,5,1,29,2
5/29/2007 3:00,109636,5,1,29,3
5/29/2007 4:00,105381,5,1,29,4
5/29/2007 5:00,113746,5,1,29,5
5/29/2007 6:00,154961,5,1,29,6
5/29/2007 7:00,212095,5,1,29,7
5/29/2007 8:00,227439,5,1,29,8
5/29/2007 9:00,219044,5,1,29,9
5/29/2007 10:00,209719,5,1,29,10
5/29/2007 11:00,203610,5,1,29,11
5/29/2007 12:00,198150,5,1,29,12
5/29/2007 13:00,199373,5,1,29,13
5/29/2007 14:00,199071,5,1,29,14
5/29/2007 15:00,202159,5,1,29,15
5/29/2007 16:00,190075,5,1,29,16
5/29/2007 17:00,196952,5,1,29,17
5/29/2007 18:00,206336,5,1,29,18
5/29/2007 19:00,216550,5,1,29,19
5/29/2007 20:00,222615,5,1,29,20
5/29/2007 21:00,233088,5,1,29,21
5/29/2007 22:00,241531,5,1,29,22
5/29/2007 23:00,223653,5,1,29,23
5/30/2007 0:00,180945,5,2,30,12
5/30/2007 1:00,137549,5,2,30,1
5/30/2007 2:00,121779,5,2,30,2
5/30/2007 3:00,110955,5,2,30,3
5/30/2007 4:00,108114,5,2,30,4
5/30/2007 5:00,120334,5,2,30,5
5/30/2007 6:00,166667,5,2,30,6
5/30/2007 7:00,220125,5,2,30,7
5/30/2007 8:00,236344,5,2,30,8
5/30/2007 9:00,229863,5,2,30,9
5/30/2007 10:00,213746,5,2,30,10
5/30/2007 11:00,211557,5,2,30,11
5/30/2007 12:00,208578,5,2,30,12
5/30/2007 13:00,204069,5,2,30,13
5/30/2007 14:00,197362,5,2,30,14
5/30/2007 15:00,200460,5,2,30,15
5/30/2007 16:00,201924,5,2,30,16
5/30/2007 17:00,203830,5,2,30,17
5/30/2007 18:00,218151,5,2,30,18
5/30/2007 19:00,224105,5,2,30,19
5/30/2007 20:00,225287,5,2,30,20
5/30/2007 21:00,237435,5,2,30,21
5/30/2007 22:00,244462,5,2,30,22
5/30/2007 23:00,229699,5,2,30,23
5/31/2007 0:00,184288,5,3,31,12
5/31/2007 1:00,139240,5,3,31,1
5/31/2007 2:00,122696,5,3,31,2
5/31/2007 3:00,108990,5,3,31,3
5/31/2007 4:00,108110,5,3,31,4
5/31/2007 5:00,119164,5,3,31,5
5/31/2007 6:00,171503,5,3,31,6
5/31/2007 7:00,220370,5,3,31,7
5/31/2007 8:00,234364,5,3,31,8
5/31/2007 9:00,227937,5,3,31,9
5/31/2007 10:00,224980,5,3,31,10
5/31/2007 11:00,211518,5,3,31,11
5/31/2007 12:00,206794,5,3,31,12
5/31/2007 13:00,206168,5,3,31,13
5/31/2007 14:00,205603,5,3,31,14
5/31/2007 15:00,200476,5,3,31,15
5/31/2007 16:00,194997,5,3,31,16
5/31/2007 17:00,201318,5,3,31,17
5/31/2007 18:00,211079,5,3,31,18
5/31/2007 19:00,220033,5,3,31,19
5/31/2007 20:00,227328,5,3,31,20
5/31/2007 21:00,245919,5,3,31,21
5/31/2007 22:00,246893,5,3,31,22
5/31/2007 23:00,236072,5,3,31,23
6/1/2007 0:00,190153,6,4,1,12
6/1/2007 1:00,144955,6,4,1,1
6/1/2007 2:00,124226,6,4,1,2
6/1/2007 3:00,109285,6,4,1,3
6/1/2007 4:00,107497,6,4,1,4
6/1/2007 5:00,125447,6,4,1,5
6/1/2007 6:00,153820,6,4,1,6
6/1/2007 7:00,200011,6,4,1,7
6/1/2007 8:00,209885,6,4,1,8
6/1/2007 9:00,211482,6,4,1,9
6/1/2007 10:00,205030,6,4,1,10
6/1/2007 11:00,198773,6,4,1,11
6/1/2007 12:00,194901,6,4,1,12
6/1/2007 13:00,196265,6,4,1,13
6/1/2007 14:00,188014,6,4,1,14
6/1/2007 15:00,184355,6,4,1,15
6/1/2007 16:00,182435,6,4,1,16
6/1/2007 17:00,181037,6,4,1,17
6/1/2007 18:00,184671,6,4,1,18
6/1/2007 19:00,191140,6,4,1,19
6/1/2007 20:00,191774,6,4,1,20
6/1/2007 21:00,197173,6,4,1,21
6/1/2007 22:00,195494,6,4,1,22
6/1/2007 23:00,189578,6,4,1,23
6/2/2007 0:00,159644,6,5,2,12
6/2/2007 1:00,130165,6,5,2,1
6/2/2007 2:00,115979,6,5,2,2
6/2/2007 3:00,105464,6,5,2,3
6/2/2007 4:00,103426,6,5,2,4
6/2/2007 5:00,109400,6,5,2,5
6/2/2007 6:00,115401,6,5,2,6
6/2/2007 7:00,147867,6,5,2,7
6/2/2007 8:00,168772,6,5,2,8
6/2/2007 9:00,187189,6,5,2,9
6/2/2007 10:00,203167,6,5,2,10
6/2/2007 11:00,187338,6,5,2,11
6/2/2007 12:00,203479,6,5,2,12
6/2/2007 13:00,197223,6,5,2,13
6/2/2007 14:00,190967,6,5,2,14
6/2/2007 15:00,184711,6,5,2,15
6/2/2007 16:00,180851,6,5,2,16
6/2/2007 17:00,179123,6,5,2,17
6/2/2007 18:00,178156,6,5,2,18
6/2/2007 19:00,178080,6,5,2,19
6/2/2007 20:00,180290,6,5,2,20
6/2/2007 21:00,182649,6,5,2,21
6/2/2007 22:00,187181,6,5,2,22
6/2/2007 23:00,180505,6,5,2,23
6/3/2007 0:00,155092,6,6,3,12
6/3/2007 1:00,125084,6,6,3,1
6/3/2007 2:00,112420,6,6,3,2
6/3/2007 3:00,102863,6,6,3,3
6/3/2007 4:00,102080,6,6,3,4
6/3/2007 5:00,105860,6,6,3,5
6/3/2007 6:00,115080,6,6,3,6
6/3/2007 7:00,127276,6,6,3,7
6/3/2007 8:00,156524,6,6,3,8
6/3/2007 9:00,178262,6,6,3,9
6/3/2007 10:00,195177,6,6,3,10
6/3/2007 11:00,202647,6,6,3,11
6/3/2007 12:00,201915,6,6,3,12
6/3/2007 13:00,199295,6,6,3,13
6/3/2007 14:00,192413,6,6,3,14
6/3/2007 15:00,183265,6,6,3,15
6/3/2007 16:00,184995,6,6,3,16
6/3/2007 17:00,186477,6,6,3,17
6/3/2007 18:00,190640,6,6,3,18
6/3/2007 19:00,197372,6,6,3,19
6/3/2007 20:00,203916,6,6,3,20
6/3/2007 21:00,220148,6,6,3,21
6/3/2007 22:00,228748,6,6,3,22
6/3/2007 23:00,217715,6,6,3,23
6/4/2007 0:00,177143,6,5.8,4,12
6/4/2007 1:00,139105,6,5.6,4,1
6/4/2007 2:00,115824,6,5.4,4,2
6/4/2007 3:00,102434,6,5.2,4,3
6/4/2007 4:00,101531,6,5,4,4
6/4/2007 5:00,113883,6,4.8,4,5
6/4/2007 6:00,160934,6,4.6,4,6
6/4/2007 7:00,209726,6,4.4,4,7
6/4/2007 8:00,221044,6,4.2,4,8
6/4/2007 9:00,213558,6,4,4,9
6/4/2007 10:00,205255,6,3.8,4,10
6/4/2007 11:00,196113,6,3.6,4,11
6/4/2007 12:00,194406,6,3.4,4,12
6/4/2007 13:00,191225,6,3.2,4,13
6/4/2007 14:00,188361,6,3,4,14
6/4/2007 15:00,183933,6,2.8,4,15
6/4/2007 16:00,183487,6,2.6,4,16
6/4/2007 17:00,182963,6,2.4,4,17
6/4/2007 18:00,192287,6,2.2,4,18
6/4/2007 19:00,197081,6,2,4,19
6/4/2007 20:00,202938,6,1.8,4,20
6/4/2007 21:00,218382,6,1.6,4,21
6/4/2007 22:00,226080,6,1.4,4,22
6/4/2007 23:00,212017,6,1.2,4,23
6/5/2007 0:00,172604,6,1,5,12
6/5/2007 1:00,136787,6,1,5,1
6/5/2007 2:00,118199,6,1,5,2
6/5/2007 3:00,105268,6,1,5,3
6/5/2007 4:00,107922,6,1,5,4
6/5/2007 5:00,117893,6,1,5,5
6/5/2007 6:00,155148,6,1,5,6
6/5/2007 7:00,208445,6,1,5,7
6/5/2007 8:00,218717,6,1,5,8
6/5/2007 9:00,213404,6,1,5,9
6/5/2007 10:00,204237,6,1,5,10
6/5/2007 11:00,197177,6,1,5,11
6/5/2007 12:00,191115,6,1,5,12
6/5/2007 13:00,187634,6,1,5,13
6/5/2007 14:00,184408,6,1,5,14
6/5/2007 15:00,180639,6,1,5,15
6/5/2007 16:00,180834,6,1,5,16
6/5/2007 17:00,178976,6,1,5,17
6/5/2007 18:00,183738,6,1,5,18
6/5/2007 19:00,193433,6,1,5,19
6/5/2007 20:00,203088,6,1,5,20
6/5/2007 21:00,216421,6,1,5,21
6/5/2007 22:00,221763,6,1,5,22
6/5/2007 23:00,207758,6,1,5,23
6/6/2007 0:00,168935,6,2,6,12
6/6/2007 1:00,131892,6,2,6,1
6/6/2007 2:00,119418,6,2,6,2
6/6/2007 3:00,107257,6,2,6,3
6/6/2007 4:00,103984,6,2,6,4
6/6/2007 5:00,113742,6,2,6,5
6/6/2007 6:00,157501,6,2,6,6
6/6/2007 7:00,205108,6,2,6,7
6/6/2007 8:00,219655,6,2,6,8
6/6/2007 9:00,211058,6,2,6,9
6/6/2007 10:00,199074,6,2,6,10
6/6/2007 11:00,196319,6,2,6,11
6/6/2007 12:00,191156,6,2,6,12
6/6/2007 13:00,186784,6,2,6,13
6/6/2007 14:00,182885,6,2,6,14
6/6/2007 15:00,179704,6,2,6,15
6/6/2007 16:00,176907,6,2,6,16
6/6/2007 17:00,178313,6,2,6,17
6/6/2007 18:00,185076,6,2,6,18
