,datetime,total,month,weekDay,day,hour,isHoliday
21117,5/30/2007 21:00,237435.0,5,2.0,30,21,0
21118,5/30/2007 22:00,244462.0,5,2.0,30,22,0
21119,5/30/2007 23:00,229699.0,5,2.0,30,23,0
21120,5/31/2007 0:00,184288.0,5,3.0,31,12,0
21121,5/31/2007 1:00,139240.0,5,3.0,31,1,0
21122,5/31/2007 2:00,122696.0,5,3.0,31,2,0
21123,5/31/2007 3:00,108990.0,5,3.0,31,3,0
21124,5/31/2007 4:00,108110.0,5,3.0,31,4,0
21125,5/31/2007 5:00,119164.0,5,3.0,31,5,0
21126,5/31/2007 6:00,171503.0,5,3.0,31,6,0
21127,5/31/2007 7:00,220370.0,5,3.0,31,7,0
21128,5/31/2007 8:00,234364.0,5,3.0,31,8,0
21129,5/31/2007 9:00,227937.0,5,3.0,31,9,0
21130,5/31/2007 10:00,224980.0,5,3.0,31,10,0
21131,5/31/2007 11:00,211518.0,5,3.0,31,11,0
21132,5/31/2007 12:00,206794.0,5,3.0,31,12,0
21133,5/31/2007 13:00,206168.0,5,3.0,31,13,0
21134,5/31/2007 14:00,205603.0,5,3.0,31,14,0
21135,5/31/2007 15:00,200476.0,5,3.0,31,15,0
21136,5/31/2007 16:00,194997.0,5,3.0,31,16,0
21137,5/31/2007 17:00,201318.0,5,3.0,31,17,0
21138,5/31/2007 18:00,211079.0,5,3.0,31,18,0
21139,5/31/2007 19:00,220033.0,5,3.0,31,19,0
21140,5/31/2007 20:00,227328.0,5,3.0,31,20,0
21141,5/31/2007 21:00,245919.0,5,3.0,31,21,0
21142,5/31/2007 22:00,246893.0,5,3.0,31,22,0
21143,5/31/2007 23:00,236072.0,5,3.0,31,23,0
21144,6/1/2007 0:00,190153.0,6,4.0,1,12,0
21145,6/1/2007 1:00,144955.0,6,4.0,1,1,0
21146,6/1/2007 2:00,124226.0,6,4.0,1,2,0
21147,6/1/2007 3:00,109285.0,6,4.0,1,3,0
21148,6/1/2007 4:00,107497.0,6,4.0,1,4,0
21149,6/1/2007 5:00,125447.0,6,4.0,1,5,0
21150,6/1/2007 6:00,153820.0,6,4.0,1,6,0
21151,6/1/2007 7:00,200011.0,6,4.0,1,7,0
21152,6/1/2007 8:00,209885.0,6,4.0,1,8,0
21153,6/1/2007 9:00,211482.0,6,4.0,1,9,0
21154,6/1/2007 10:00,205030.0,6,4.0,1,10,0
21155,6/1/2007 11:00,198773.0,6,4.0,1,11,0
21156,6/1/2007 12:00,194901.0,6,4.0,1,12,0
21157,6/1/2007 13:00,196265.0,6,4.0,1,13,0
21158,6/1/2007 14:00,188014.0,6,4.0,1,14,0
21159,6/1/2007 15:00,184355.0,6,4.0,1,15,0
21160,6/1/2007 16:00,182435.0,6,4.0,1,16,0
21161,6/1/2007 17:00,181037.0,6,4.0,1,17,0
21162,6/1/2007 18:00,184671.0,6,4.0,1,18,0
21163,6/1/2007 19:00,191140.0,6,4.0,1,19,0
21164,6/1/2007 20:00,191774.0,6,4.0,1,20,0
21165,6/1/2007 21:00,197173.0,6,4.0,1,21,0
21166,6/1/2007 22:00,195494.0,6,4.0,1,22,0
21167,6/1/2007 23:00,189578.0,6,4.0,1,23,0
21168,6/2/2007 0:00,159644.0,6,5.0,2,12,0
21169,6/2/2007 1:00,130165.0,6,5.0,2,1,0
21170,6/2/2007 2:00,115979.0,6,5.0,2,2,0
21171,6/2/2007 3:00,105464.0,6,5.0,2,3,0
21172,6/2/2007 4:00,103426.0,6,5.0,2,4,0
21173,6/2/2007 5:00,109400.0,6,5.0,2,5,0
21174,6/2/2007 6:00,115401.0,6,5.0,2,6,0
21175,6/2/2007 7:00,147867.0,6,5.0,2,7,0
21176,6/2/2007 8:00,168772.0,6,5.0,2,8,0
21177,6/2/2007 9:00,187189.0,6,5.0,2,9,0
21178,6/2/2007 10:00,203167.0,6,5.0,2,10,0
21179,6/2/2007 11:00,187338.0,6,5.0,2,11,0
21180,6/2/2007 12:00,203479.0,6,5.0,2,12,0
21181,6/2/2007 13:00,197223.0,6,5.0,2,13,0
21182,6/2/2007 14:00,190967.0,6,5.0,2,14,0
21183,6/2/2007 15:00,184711.0,6,5.0,2,15,0
21184,6/2/2007 16:00,180851.0,6,5.0,2,16,0
21185,6/2/2007 17:00,179123.0,6,5.0,2,17,0
21186,6/2/2007 18:00,178156.0,6,5.0,2,18,0
21187,6/2/2007 19:00,178080.0,6,5.0,2,19,0
21188,6/2/2007 20:00,180290.0,6,5.0,2,20,0
21189,6/2/2007 21:00,182649.0,6,5.0,2,21,0
21190,6/2/2007 22:00,187181.0,6,5.0,2,22,0
21191,6/2/2007 23:00,180505.0,6,5.0,2,23,0
21192,6/3/2007 0:00,155092.0,6,6.0,3,12,0
21193,6/3/2007 1:00,125084.0,6,6.0,3,1,0
21194,6/3/2007 2:00,112420.0,6,6.0,3,2,0
21195,6/3/2007 3:00,102863.0,6,6.0,3,3,0
21196,6/3/2007 4:00,102080.0,6,6.0,3,4,0
21197,6/3/2007 5:00,105860.0,6,6.0,3,5,0
21198,6/3/2007 6:00,115080.0,6,6.0,3,6,0
21199,6/3/2007 7:00,127276.0,6,6.0,3,7,0
21200,6/3/2007 8:00,156524.0,6,6.0,3,8,0
21201,6/3/2007 9:00,178262.0,6,6.0,3,9,0
21202,6/3/2007 10:00,195177.0,6,6.0,3,10,0
21203,6/3/2007 11:00,202647.0,6,6.0,3,11,0
21204,6/3/2007 12:00,201915.0,6,6.0,3,12,0
21205,6/3/2007 13:00,199295.0,6,6.0,3,13,0
21206,6/3/2007 14:00,192413.0,6,6.0,3,14,0
21207,6/3/2007 15:00,183265.0,6,6.0,3,15,0
21208,6/3/2007 16:00,184995.0,6,6.0,3,16,0
21209,6/3/2007 17:00,186477.0,6,6.0,3,17,0
21210,6/3/2007 18:00,190640.0,6,6.0,3,18,0
21211,6/3/2007 19:00,197372.0,6,6.0,3,19,0
21212,6/3/2007 20:00,203916.0,6,6.0,3,20,0
21213,6/3/2007 21:00,220148.0,6,6.0,3,21,0
21214,6/3/2007 22:00,228748.0,6,6.0,3,22,0
21215,6/3/2007 23:00,217715.0,6,6.0,3,23,0
21216,6/4/2007 0:00,177143.0,6,5.8,4,12,0
21217,6/4/2007 1:00,139105.0,6,5.6,4,1,0
21218,6/4/2007 2:00,115824.0,6,5.4,4,2,0
21219,6/4/2007 3:00,102434.0,6,5.2,4,3,0
21220,6/4/2007 4:00,101531.0,6,5.0,4,4,0
21221,6/4/2007 5:00,113883.0,6,4.8,4,5,0
21222,6/4/2007 6:00,160934.0,6,4.6,4,6,0
21223,6/4/2007 7:00,209726.0,6,4.4,4,7,0
21224,6/4/2007 8:00,221044.0,6,4.2,4,8,0
21225,6/4/2007 9:00,213558.0,6,4.0,4,9,0
21226,6/4/2007 10:00,205255.0,6,3.8,4,10,0
21227,6/4/2007 11:00,196113.0,6,3.6,4,11,0
21228,6/4/2007 12:00,194406.0,6,3.4,4,12,0
21229,6/4/2007 13:00,191225.0,6,3.2,4,13,0
21230,6/4/2007 14:00,188361.0,6,3.0,4,14,0
21231,6/4/2007 15:00,183933.0,6,2.8,4,15,0
21232,6/4/2007 16:00,183487.0,6,2.6,4,16,0
21233,6/4/2007 17:00,182963.0,6,2.4,4,17,0
21234,6/4/2007 18:00,192287.0,6,2.2,4,18,0
21235,6/4/2007 19:00,197081.0,6,2.0,4,19,0
21236,6/4/2007 20:00,202938.0,6,1.8,4,20,0
21237,6/4/2007 21:00,218382.0,6,1.6,4,21,0
21238,6/4/2007 22:00,226080.0,6,1.4,4,22,0
21239,6/4/2007 23:00,212017.0,6,1.2,4,23,0
21240,6/5/2007 0:00,172604.0,6,1.0,5,12,0
21241,6/5/2007 1:00,136787.0,6,1.0,5,1,0
21242,6/5/2007 2:00,118199.0,6,1.0,5,2,0
21243,6/5/2007 3:00,105268.0,6,1.0,5,3,0
21244,6/5/2007 4:00,107922.0,6,1.0,5,4,0
21245,6/5/2007 5:00,117893.0,6,1.0,5,5,0
21246,6/5/2007 6:00,155148.0,6,1.0,5,6,0
21247,6/5/2007 7:00,208445.0,6,1.0,5,7,0
21248,6/5/2007 8:00,218717.0,6,1.0,5,8,0
21249,6/5/2007 9:00,213404.0,6,1.0,5,9,0
21250,6/5/2007 10:00,204237.0,6,1.0,5,10,0
21251,6/5/2007 11:00,197177.0,6,1.0,5,11,0
21252,6/5/2007 12:00,191115.0,6,1.0,5,12,0
21253,6/5/2007 13:00,187634.0,6,1.0,5,13,0
21254,6/5/2007 14:00,184408.0,6,1.0,5,14,0
21255,6/5/2007 15:00,180639.0,6,1.0,5,15,0
21256,6/5/2007 16:00,180834.0,6,1.0,5,16,0
21257,6/5/2007 17:00,178976.0,6,1.0,5,17,0
21258,6/5/2007 18:00,183738.0,6,1.0,5,18,0
21259,6/5/2007 19:00,193433.0,6,1.0,5,19,0
21260,6/5/2007 20:00,203088.0,6,1.0,5,20,0
21261,6/5/2007 21:00,216421.0,6,1.0,5,21,0
21262,6/5/2007 22:00,221763.0,6,1.0,5,22,0
21263,6/5/2007 23:00,207758.0,6,1.0,5,23,0
21264,6/6/2007 0:00,168935.0,6,2.0,6,12,0
21265,6/6/2007 1:00,131892.0,6,2.0,6,1,0
21266,6/6/2007 2:00,119418.0,6,2.0,6,2,0
21267,6/6/2007 3:00,107257.0,6,2.0,6,3,0
21268,6/6/2007 4:00,103984.0,6,2.0,6,4,0
21269,6/6/2007 5:00,113742.0,6,2.0,6,5,0
21270,6/6/2007 6:00,157501.0,6,2.0,6,6,0
21271,6/6/2007 7:00,205108.0,6,2.0,6,7,0
21272,6/6/2007 8:00,219655.0,6,2.0,6,8,0
21273,6/6/2007 9:00,211058.0,6,2.0,6,9,0
21274,6/6/2007 10:00,199074.0,6,2.0,6,10,0
21275,6/6/2007 11:00,196319.0,6,2.0,6,11,0
21276,6/6/2007 12:00,191156.0,6,2.0,6,12,0
21277,6/6/2007 13:00,186784.0,6,2.0,6,13,0
21278,6/6/2007 14:00,182885.0,6,2.0,6,14,0
21279,6/6/2007 15:00,179704.0,6,2.0,6,15,0
21280,6/6/2007 16:00,176907.0,6,2.0,6,16,0
21281,6/6/2007 17:00,178313.0,6,2.0,6,17,0
21282,6/6/2007 18:00,185076.0,6,2.0,6,18,0
21283,6/6/2007 19:00,198338.0,6,2.0,6,19,0
21284,6/6/2007 20:00,201378.0,6,2.0,6,20,0
21285,6/6/2007 21:00,217235.0,6,2.0,6,21,0
21286,6/6/2007 22:00,222941.0,6,2.0,6,22,0
21287,6/6/2007 23:00,208077.0,6,2.0,6,23,0
21288,6/7/2007 0:00,158879.0,6,3.0,7,12,0
21289,6/7/2007 1:00,133613.0,6,3.0,7,1,0
21290,6/7/2007 2:00,115062.0,6,3.0,7,2,0
21291,6/7/2007 3:00,94678.0,6,3.0,7,3,0
21292,6/7/2007 4:00,95454.0,6,3.0,7,4,0
21293,6/7/2007 5:00,105585.0,6,3.0,7,5,0
21294,6/7/2007 6:00,146352.0,6,3.0,7,6,0
21295,6/7/2007 7:00,194286.0,6,3.0,7,7,0
21296,6/7/2007 8:00,211615.0,6,3.0,7,8,0
21297,6/7/2007 9:00,207425.0,6,3.0,7,9,0
21298,6/7/2007 10:00,203621.0,6,3.0,7,10,0
21299,6/7/2007 11:00,191338.0,6,3.0,7,11,0
21300,6/7/2007 12:00,188105.0,6,3.0,7,12,0
21301,6/7/2007 13:00,183519.0,6,3.0,7,13,0
21302,6/7/2007 14:00,181715.0,6,3.0,7,14,0
21303,6/7/2007 15:00,178483.0,6,3.0,7,15,0
21304,6/7/2007 16:00,173273.0,6,3.0,7,16,0
21305,6/7/2007 17:00,177675.0,6,3.0,7,17,0
21306,6/7/2007 18:00,184915.0,6,3.0,7,18,0
21307,6/7/2007 19:00,193958.0,6,3.0,7,19,0
21308,6/7/2007 20:00,203371.0,6,3.0,7,20,0
21309,6/7/2007 21:00,216478.0,6,3.0,7,21,0
21310,6/7/2007 22:00,223944.0,6,3.0,7,22,0
21311,6/7/2007 23:00,208529.0,6,3.0,7,23,0
21312,6/8/2007 0:00,172948.0,6,4.0,8,12,0
21313,6/8/2007 1:00,134944.0,6,4.0,8,1,0
21314,6/8/2007 2:00,114157.0,6,4.0,8,2,0
21315,6/8/2007 3:00,106763.0,6,4.0,8,3,0
21316,6/8/2007 4:00,104899.0,6,4.0,8,4,0
21317,6/8/2007 5:00,115272.0,6,4.0,8,5,0
21318,6/8/2007 6:00,158308.0,6,4.0,8,6,0
21319,6/8/2007 7:00,212419.0,6,4.0,8,7,0
21320,6/8/2007 8:00,225937.0,6,4.0,8,8,0
21321,6/8/2007 9:00,215751.0,6,4.0,8,9,0
21322,6/8/2007 10:00,204460.0,6,4.0,8,10,0
21323,6/8/2007 11:00,195895.0,6,4.0,8,11,0
21324,6/8/2007 12:00,189202.0,6,4.0,8,12,0
21325,6/8/2007 13:00,186059.0,6,4.0,8,13,0
21326,6/8/2007 14:00,182010.0,6,4.0,8,14,0
21327,6/8/2007 15:00,178873.0,6,4.0,8,15,0
21328,6/8/2007 16:00,177220.0,6,4.0,8,16,0
21329,6/8/2007 17:00,177204.0,6,4.0,8,17,0
21330,6/8/2007 18:00,186936.0,6,4.0,8,18,0
21331,6/8/2007 19:00,196831.0,6,4.0,8,19,0
21332,6/8/2007 20:00,199641.0,6,4.0,8,20,0
21333,6/8/2007 21:00,211220.0,6,4.0,8,21,0
21334,6/8/2007 22:00,218146.0,6,4.0,8,22,0
21335,6/8/2007 23:00,197650.0,6,4.0,8,23,0
21336,6/9/2007 0:00,161584.0,6,5.0,9,12,0
21337,6/9/2007 1:00,129303.0,6,5.0,9,1,0
21338,6/9/2007 2:00,115916.0,6,5.0,9,2,0
21339,6/9/2007 3:00,104625.0,6,5.0,9,3,0
21340,6/9/2007 4:00,102440.0,6,5.0,9,4,0
21341,6/9/2007 5:00,112018.0,6,5.0,9,5,0
21342,6/9/2007 6:00,151260.0,6,5.0,9,6,0
21343,6/9/2007 7:00,197182.0,6,5.0,9,7,0
21344,6/9/2007 8:00,209148.0,6,5.0,9,8,0
21345,6/9/2007 9:00,204005.0,6,5.0,9,9,0
21346,6/9/2007 10:00,199123.0,6,5.0,9,10,0
21347,6/9/2007 11:00,195357.0,6,5.0,9,11,0
21348,6/9/2007 12:00,189529.0,6,5.0,9,12,0
21349,6/9/2007 13:00,184655.0,6,5.0,9,13,0
21350,6/9/2007 14:00,183797.0,6,5.0,9,14,0
21351,6/9/2007 15:00,178888.0,6,5.0,9,15,0
21352,6/9/2007 16:00,176802.0,6,5.0,9,16,0
21353,6/9/2007 17:00,176934.0,6,5.0,9,17,0
21354,6/9/2007 18:00,176867.0,6,5.0,9,18,0
21355,6/9/2007 19:00,183258.0,6,5.0,9,19,0
21356,6/9/2007 20:00,184868.0,6,5.0,9,20,0
21357,6/9/2007 21:00,195066.0,6,5.0,9,21,0
21358,6/9/2007 22:00,192955.0,6,5.0,9,22,0
21359,6/9/2007 23:00,181370.0,6,5.0,9,23,0
21360,6/10/2007 0:00,158083.0,6,6.0,10,12,0
21361,6/10/2007 1:00,128564.0,6,6.0,10,1,0
21362,6/10/2007 2:00,115412.0,6,6.0,10,2,0
21363,6/10/2007 3:00,105913.0,6,6.0,10,3,0
21364,6/10/2007 4:00,94746.0,6,6.0,10,4,0
21365,6/10/2007 5:00,103723.0,6,6.0,10,5,0
21366,6/10/2007 6:00,116320.0,6,6.0,10,6,0
21367,6/10/2007 7:00,136021.0,6,6.0,10,7,0
21368,6/10/2007 8:00,151130.0,6,6.0,10,8,0
21369,6/10/2007 9:00,169721.0,6,6.0,10,9,0
21370,6/10/2007 10:00,182461.0,6,6.0,10,10,0
21371,6/10/2007 11:00,192422.0,6,6.0,10,11,0
21372,6/10/2007 12:00,189882.0,6,6.0,10,12,0
21373,6/10/2007 13:00,186901.0,6,6.0,10,13,0
21374,6/10/2007 14:00,180306.0,6,6.0,10,14,0
21375,6/10/2007 15:00,173674.0,6,6.0,10,15,0
21376,6/10/2007 16:00,135316.0,6,6.0,10,16,0
21377,6/10/2007 17:00,161864.0,6,6.0,10,17,0
21378,6/10/2007 18:00,165638.0,6,6.0,10,18,0
21379,6/10/2007 19:00,166431.0,6,6.0,10,19,0
21380,6/10/2007 20:00,168233.0,6,6.0,10,20,0
21381,6/10/2007 21:00,171871.0,6,6.0,10,21,0
21382,6/10/2007 22:00,169958.0,6,6.0,10,22,0
21383,6/10/2007 23:00,162695.0,6,6.0,10,23,0
21384,6/11/2007 0:00,148726.0,6,5.8,11,12,1
21385,6/11/2007 1:00,122400.0,6,5.6,11,1,1
21386,6/11/2007 2:00,105402.0,6,5.4,11,2,1
21387,6/11/2007 3:00,101046.0,6,5.2,11,3,1
21388,6/11/2007 4:00,94641.0,6,5.0,11,4,1
21389,6/11/2007 5:00,99665.0,6,4.8,11,5,1
21390,6/11/2007 6:00,110551.0,6,4.6,11,6,1
21391,6/11/2007 7:00,128210.0,6,4.4,11,7,1
21392,6/11/2007 8:00,152100.0,6,4.2,11,8,1
21393,6/11/2007 9:00,173950.0,6,4.0,11,9,1
21394,6/11/2007 10:00,187851.0,6,3.8,11,10,1
21395,6/11/2007 11:00,191458.0,6,3.6,11,11,1
21396,6/11/2007 12:00,191406.0,6,3.4,11,12,1
21397,6/11/2007 13:00,190380.0,6,3.2,11,13,1
21398,6/11/2007 14:00,179707.0,6,3.0,11,14,1
21399,6/11/2007 15:00,173161.0,6,2.8,11,15,1
21400,6/11/2007 16:00,170173.0,6,2.6,11,16,1
21401,6/11/2007 17:00,169668.0,6,2.4,11,17,1
21402,6/11/2007 18:00,171269.0,6,2.2,11,18,1
21403,6/11/2007 19:00,172181.0,6,2.0,11,19,1
21404,6/11/2007 20:00,172987.0,6,1.8,11,20,1
21405,6/11/2007 21:00,175460.0,6,1.6,11,21,1
21406,6/11/2007 22:00,183791.0,6,1.4,11,22,1
21407,6/11/2007 23:00,179179.0,6,1.2,11,23,1
21408,6/12/2007 0:00,150765.0,6,1.0,12,12,1
21409,6/12/2007 1:00,122391.0,6,1.0,12,1,1
21410,6/12/2007 2:00,109839.0,6,1.0,12,2,1
21411,6/12/2007 3:00,100731.0,6,1.0,12,3,1
21412,6/12/2007 4:00,99268.0,6,1.0,12,4,1
21413,6/12/2007 5:00,102790.0,6,1.0,12,5,1
21414,6/12/2007 6:00,110951.0,6,1.0,12,6,1
21415,6/12/2007 7:00,125231.0,6,1.0,12,7,1
21416,6/12/2007 8:00,148986.0,6,1.0,12,8,1
21417,6/12/2007 9:00,173399.0,6,1.0,12,9,1
21418,6/12/2007 10:00,188150.0,6,1.0,12,10,1
21419,6/12/2007 11:00,197596.0,6,1.0,12,11,1
21420,6/12/2007 12:00,201864.0,6,1.0,12,12,1
21421,6/12/2007 13:00,197917.0,6,1.0,12,13,1
21422,6/12/2007 14:00,191710.0,6,1.0,12,14,1
21423,6/12/2007 15:00,184434.0,6,1.0,12,15,1
21424,6/12/2007 16:00,184233.0,6,1.0,12,16,1
21425,6/12/2007 17:00,185695.0,6,1.0,12,17,1
21426,6/12/2007 18:00,192211.0,6,1.0,12,18,1
21427,6/12/2007 19:00,199735.0,6,1.0,12,19,1
21428,6/12/2007 20:00,208119.0,6,1.0,12,20,1
21429,6/12/2007 21:00,213995.0,6,1.0,12,21,1
21430,6/12/2007 22:00,218297.0,6,1.0,12,22,1
21431,6/12/2007 23:00,211836.0,6,1.0,12,23,1
21432,6/13/2007 0:00,174281.0,6,2.0,13,12,0
21433,6/13/2007 1:00,133894.0,6,2.0,13,1,0
21434,6/13/2007 2:00,114037.0,6,2.0,13,2,0
21435,6/13/2007 3:00,104350.0,6,2.0,13,3,0
21436,6/13/2007 4:00,99938.0,6,2.0,13,4,0
21437,6/13/2007 5:00,109589.0,6,2.0,13,5,0
21438,6/13/2007 6:00,162550.0,6,2.0,13,6,0
21439,6/13/2007 7:00,208617.0,6,2.0,13,7,0
21440,6/13/2007 8:00,215139.0,6,2.0,13,8,0
21441,6/13/2007 9:00,210620.0,6,2.0,13,9,0
21442,6/13/2007 10:00,203766.0,6,2.0,13,10,0
21443,6/13/2007 11:00,200823.0,6,2.0,13,11,0
21444,6/13/2007 12:00,193706.0,6,2.0,13,12,0
21445,6/13/2007 13:00,188307.0,6,2.0,13,13,0
21446,6/13/2007 14:00,185777.0,6,2.0,13,14,0
21447,6/13/2007 15:00,184360.0,6,2.0,13,15,0
21448,6/13/2007 16:00,183349.0,6,2.0,13,16,0
21449,6/13/2007 17:00,177391.0,6,2.0,13,17,0
21450,6/13/2007 18:00,190034.0,6,2.0,13,18,0
21451,6/13/2007 19:00,198962.0,6,2.0,13,19,0
21452,6/13/2007 20:00,208821.0,6,2.0,13,20,0
21453,6/13/2007 21:00,224962.0,6,2.0,13,21,0
21454,6/13/2007 22:00,227691.0,6,2.0,13,22,0
21455,6/13/2007 23:00,217404.0,6,2.0,13,23,0
21456,6/14/2007 0:00,180681.0,6,3.0,14,12,0
21457,6/14/2007 1:00,129067.0,6,3.0,14,1,0
21458,6/14/2007 2:00,102136.0,6,3.0,14,2,0
21459,6/14/2007 3:00,101695.0,6,3.0,14,3,0
21460,6/14/2007 4:00,98088.0,6,3.0,14,4,0
21461,6/14/2007 5:00,107930.0,6,3.0,14,5,0
21462,6/14/2007 6:00,158251.0,6,3.0,14,6,0
21463,6/14/2007 7:00,202103.0,6,3.0,14,7,0
21464,6/14/2007 8:00,220114.0,6,3.0,14,8,0
21465,6/14/2007 9:00,213875.0,6,3.0,14,9,0
21466,6/14/2007 10:00,201490.0,6,3.0,14,10,0
21467,6/14/2007 11:00,195442.0,6,3.0,14,11,0
21468,6/14/2007 12:00,197889.0,6,3.0,14,12,0
21469,6/14/2007 13:00,187862.0,6,3.0,14,13,0
21470,6/14/2007 14:00,183382.0,6,3.0,14,14,0
21471,6/14/2007 15:00,181283.0,6,3.0,14,15,0
21472,6/14/2007 16:00,189530.0,6,3.0,14,16,0
21473,6/14/2007 17:00,179524.0,6,3.0,14,17,0
21474,6/14/2007 18:00,186784.0,6,3.0,14,18,0
21475,6/14/2007 19:00,197875.0,6,3.0,14,19,0
21476,6/14/2007 20:00,201740.0,6,3.0,14,20,0
21477,6/14/2007 21:00,217626.0,6,3.0,14,21,0
21478,6/14/2007 22:00,222303.0,6,3.0,14,22,0
21479,6/14/2007 23:00,209818.0,6,3.0,14,23,0
21480,6/15/2007 0:00,173265.0,6,4.0,15,12,0
21481,6/15/2007 1:00,130787.0,6,4.0,15,1,0
21482,6/15/2007 2:00,112630.0,6,4.0,15,2,0
21483,6/15/2007 3:00,102919.0,6,4.0,15,3,0
21484,6/15/2007 4:00,100742.0,6,4.0,15,4,0
21485,6/15/2007 5:00,116301.0,6,4.0,15,5,0
21486,6/15/2007 6:00,156576.0,6,4.0,15,6,0
21487,6/15/2007 7:00,204887.0,6,4.0,15,7,0
21488,6/15/2007 8:00,216202.0,6,4.0,15,8,0
21489,6/15/2007 9:00,210254.0,6,4.0,15,9,0
21490,6/15/2007 10:00,200943.0,6,4.0,15,10,0
21491,6/15/2007 11:00,193462.0,6,4.0,15,11,0
21492,6/15/2007 12:00,187478.0,6,4.0,15,12,0
21493,6/15/2007 13:00,184704.0,6,4.0,15,13,0
21494,6/15/2007 14:00,183196.0,6,4.0,15,14,0
21495,6/15/2007 15:00,182045.0,6,4.0,15,15,0
21496,6/15/2007 16:00,178918.0,6,4.0,15,16,0
21497,6/15/2007 17:00,179543.0,6,4.0,15,17,0
21498,6/15/2007 18:00,185624.0,6,4.0,15,18,0
21499,6/15/2007 19:00,191002.0,6,4.0,15,19,0
21500,6/15/2007 20:00,192921.0,6,4.0,15,20,0
21501,6/15/2007 21:00,200445.0,6,4.0,15,21,0
21502,6/15/2007 22:00,202292.0,6,4.0,15,22,0
21503,6/15/2007 23:00,187907.0,6,4.0,15,23,0
21504,6/16/2007 0:00,162808.0,6,5.0,16,12,0
21505,6/16/2007 1:00,132006.0,6,5.0,16,1,0
21506,6/16/2007 2:00,116459.0,6,5.0,16,2,0
21507,6/16/2007 3:00,108365.0,6,5.0,16,3,0
21508,6/16/2007 4:00,104466.0,6,5.0,16,4,0
21509,6/16/2007 5:00,110627.0,6,5.0,16,5,0
21510,6/16/2007 6:00,124358.0,6,5.0,16,6,0
21511,6/16/2007 7:00,145652.0,6,5.0,16,7,0
21512,6/16/2007 8:00,167422.0,6,5.0,16,8,0
21513,6/16/2007 9:00,184130.0,6,5.0,16,9,0
21514,6/16/2007 10:00,195868.0,6,5.0,16,10,0
21515,6/16/2007 11:00,204498.0,6,5.0,16,11,0
21516,6/16/2007 12:00,200895.0,6,5.0,16,12,0
21517,6/16/2007 13:00,192492.0,6,5.0,16,13,0
21518,6/16/2007 14:00,183491.0,6,5.0,16,14,0
21519,6/16/2007 15:00,175271.0,6,5.0,16,15,0
21520,6/16/2007 16:00,173991.0,6,5.0,16,16,0
21521,6/16/2007 17:00,171408.0,6,5.0,16,17,0
21522,6/16/2007 18:00,170000.0,6,5.0,16,18,0
21523,6/16/2007 19:00,172288.0,6,5.0,16,19,0
21524,6/16/2007 20:00,174182.0,6,5.0,16,20,0
21525,6/16/2007 21:00,176913.0,6,5.0,16,21,0
21526,6/16/2007 22:00,178063.0,6,5.0,16,22,0
21527,6/16/2007 23:00,168807.0,6,5.0,16,23,0
21528,6/17/2007 0:00,148159.0,6,6.0,17,12,0
21529,6/17/2007 1:00,123649.0,6,6.0,17,1,0
21530,6/17/2007 2:00,111170.0,6,6.0,17,2,0
21531,6/17/2007 3:00,103941.0,6,6.0,17,3,0
21532,6/17/2007 4:00,100006.0,6,6.0,17,4,0
21533,6/17/2007 5:00,101305.0,6,6.0,17,5,0
21534,6/17/2007 6:00,108932.0,6,6.0,17,6,0
21535,6/17/2007 7:00,123990.0,6,6.0,17,7,0
21536,6/17/2007 8:00,152229.0,6,6.0,17,8,0
21537,6/17/2007 9:00,172330.0,6,6.0,17,9,0
21538,6/17/2007 10:00,191084.0,6,6.0,17,10,0
21539,6/17/2007 11:00,197062.0,6,6.0,17,11,0
21540,6/17/2007 12:00,196483.0,6,6.0,17,12,0
21541,6/17/2007 13:00,196906.0,6,6.0,17,13,0
21542,6/17/2007 14:00,193838.0,6,6.0,17,14,0
21543,6/17/2007 15:00,188701.0,6,6.0,17,15,0
21544,6/17/2007 16:00,186347.0,6,6.0,17,16,0
21545,6/17/2007 17:00,185865.0,6,6.0,17,17,0
21546,6/17/2007 18:00,188868.0,6,6.0,17,18,0
21547,6/17/2007 19:00,199737.0,6,6.0,17,19,0
21548,6/17/2007 20:00,207166.0,6,6.0,17,20,0
21549,6/17/2007 21:00,218150.0,6,6.0,17,21,0
21550,6/17/2007 22:00,214410.0,6,6.0,17,22,0
21551,6/17/2007 23:00,193192.0,6,6.0,17,23,0
21552,6/18/2007 0:00,143503.0,6,5.8,18,12,0
21553,6/18/2007 1:00,132087.0,6,5.6,18,1,0
21554,6/18/2007 2:00,109364.0,6,5.4,18,2,0
21555,6/18/2007 3:00,101147.0,6,5.2,18,3,0
21556,6/18/2007 4:00,98791.0,6,5.0,18,4,0
21557,6/18/2007 5:00,108146.0,6,4.8,18,5,0
21558,6/18/2007 6:00,146318.0,6,4.6,18,6,0
21559,6/18/2007 7:00,199900.0,6,4.4,18,7,0
21560,6/18/2007 8:00,215756.0,6,4.2,18,8,0
21561,6/18/2007 9:00,204381.0,6,4.0,18,9,0
21562,6/18/2007 10:00,193432.0,6,3.8,18,10,0
21563,6/18/2007 11:00,188816.0,6,3.6,18,11,0
21564,6/18/2007 12:00,186176.0,6,3.4,18,12,0
21565,6/18/2007 13:00,183749.0,6,3.2,18,13,0
21566,6/18/2007 14:00,181298.0,6,3.0,18,14,0
